Temperature,Humidity,Wind Speed,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
17.55,29.75,0.089,35106.83544,21891.79331,16886.74699
17.61,28.28,0.086,35155.44304,21811.55015,16800.0
17.75,28.41,0.088,35167.59494,21935.56231,16776.86747
17.92,29.18,0.086,35015.6962,21888.1459,16828.91566
18.12,29.15,0.087,34693.67089,21800.6079,16707.46988
18.28,28.98,0.083,34043.5443,21475.98784,16557.10843
18.56,29.15,0.087,34122.53165,21457.75076,16539.75904
18.39,29.58,0.083,33776.20253,21289.9696,16539.75904
18.3,28.85,0.089,33484.55696,21242.55319,16412.53012
18.45,28.15,0.084,33545.31646,20885.10638,16025.06024
18.61,29.05,0.086,33478.48101,20772.03647,16111.80723
18.73,30.65,0.086,33527.08861,20746.50456,16302.6506
18.78,31.25,0.086,33660.75949,20775.68389,16412.53012
18.62,31.72,0.087,33508.86076,20906.99088,16724.81928
18.63,31.59,0.085,33545.31646,20899.69605,16811.56627
18.42,32.19,0.084,33915.94937,21392.09726,17285.78313
18.04,33.42,0.084,35228.35443,21844.3769,18170.60241
17.54,33.79,0.085,36279.49367,22460.79027,19859.27711
17.12,34.06,0.085,38242.02532,23631.61094,22068.43373
16.82,36.49,0.087,40824.3038,25386.01824,23664.57831
16.83,37.33,0.09,43339.74684,26859.57447,24763.37349
16.83,36.33,0.09,44184.3038,27279.02736,25364.81928
16.44,38.46,0.089,44457.72152,27428.57143,25532.53012
16.12,39.67,0.089,44591.39241,27516.10942,25601.92771
15.82,41.97,0.088,44591.39241,27501.51976,25665.54217
15.58,42.74,0.087,44579.24051,27483.28267,25625.06024
15.37,45.58,0.089,44554.93671,27483.28267,25752.28916
15.24,47.48,0.088,44524.55696,27552.58359,25850.60241
15.08,50.55,0.089,44354.43038,27527.05167,25671.3253
14.75,53.02,0.087,44524.55696,27581.76292,25515.18072
14.51,54.86,0.09,44360.50633,27494.22492,25434.21687
14.24,58.56,0.092,44360.50633,27351.97568,25549.87952
13.93,62.17,0.088,44135.6962,27169.60486,25353.25301
13.48,65.01,0.084,44257.21519,27260.79027,25700.24096
13.13,65.74,0.087,44785.82278,27377.5076,25833.25301
12.89,62.67,0.088,44676.4557,27607.29483,25896.86747
12.7,65.21,0.085,44384.81013,27479.63526,25948.91566
12.16,65.98,0.086,43935.18987,27461.39818,25763.85542
11.58,66.31,0.085,43394.43038,27246.20061,25387.95181
11.57,63.34,0.087,43406.58228,27056.53495,25301.20482
11.63,62.74,0.084,43169.62025,26731.91489,25156.62651
11.56,63.67,0.086,42592.40506,26797.56839,25139.27711
11.33,65.04,0.087,42100.25316,26440.12158,24850.12048
11.19,67.38,0.086,41358.98734,26046.20061,24641.92771
11.04,70.7,0.087,40909.36709,26006.07903,24352.77108
10.68,70.9,0.086,40496.20253,25754.40729,24277.59036
9.85,69.48,0.087,39912.91139,25276.59574,23982.6506
9.7,70.1,0.083,38770.63291,24266.2614,23265.54217
9.73,69.98,0.088,37834.93671,23832.21884,22681.44578
10.01,67.04,0.088,37160.50633,23409.11854,22160.96386
9.6,71.9,0.082,36164.05063,22705.16717,21773.49398
9.36,72.9,0.084,34851.64557,22081.45897,21247.22892
9.51,71.1,0.083,33417.72152,21392.09726,20293.01205
9.27,70.7,0.086,32251.13924,20706.38298,19685.78313
9.33,69.98,0.084,31522.02532,20436.47416,19460.24096
9.08,71.3,0.086,30519.49367,19714.28571,19020.72289
8.72,73.5,0.084,29942.27848,19360.48632,18482.89157
8.63,76.3,0.087,29134.17722,18813.37386,18066.50602
8.49,76.9,0.083,28362.53165,18320.97264,17447.71084
8.28,77.3,0.085,27700.25316,17879.63526,17181.68675
8.3,78.6,0.087,26782.78481,17482.06687,16886.74699
8.18,79.5,0.089,26503.29114,17073.55623,16568.6747
8.13,79.3,0.085,26059.74684,16588.44985,16256.38554
7.91,79.8,0.091,25488.60759,16362.31003,16048.19277
8.06,79.7,0.084,25154.43038,15793.31307,15770.60241
8.09,77.2,0.083,24777.72152,15370.21277,15614.45783
8.03,78.0,0.083,24558.98734,15147.72036,15365.78313
7.66,79.5,0.086,23993.92405,14855.92705,15174.93976
7.55,79.7,0.086,23702.27848,14852.27964,15018.79518
7.63,76.9,0.088,23222.27848,14571.42857,14914.6988
7.8,76.5,0.086,23197.97468,14312.46201,14851.08434
7.78,76.7,0.088,23149.36709,14440.12158,14700.72289
7.73,76.6,0.085,23064.3038,14130.09119,14550.36145
7.36,78.1,0.085,22888.10127,14210.33435,14619.75904
7.26,78.5,0.084,22809.11392,14290.57751,14573.49398
7.25,77.2,0.087,22724.05063,14148.32827,14365.3012
7.06,79.9,0.082,22620.75949,14166.56535,14301.68675
7.77,80.0,0.085,22517.46835,14100.91185,14151.3253
7.3,75.0,0.087,22031.39241,13958.66261,14180.24096
7.02,77.7,0.082,22165.06329,13951.36778,14174.45783
7.45,76.9,0.084,22086.07595,13878.41945,14000.96386
7.26,77.1,0.085,22061.77215,13962.31003,13960.48193
7.14,78.9,0.086,21867.34177,13896.65653,14006.74699
7.16,77.9,0.087,21909.87342,13936.77812,14018.31325
7.17,77.3,0.088,22329.11392,14181.15502,14105.06024
7.25,77.0,0.085,22450.63291,14221.2766,14093.49398
6.865,77.3,0.082,22778.73418,14155.6231,13931.56627
6.94,77.0,0.082,22900.25316,14410.94225,13989.39759
7.27,74.6,0.082,23082.53165,14221.2766,14191.80723
6.886,78.1,0.085,23331.64557,14472.94833,14295.90361
6.518,80.9,0.082,23592.91139,14852.27964,14359.51807
6.533,81.6,0.083,24595.44304,15348.32827,14822.16867
6.551,82.7,0.084,25038.98734,15632.82675,14937.83133
6.539,82.8,0.087,25415.6962,15621.8845,14932.04819
6.475,82.4,0.091,25014.68354,15465.04559,14521.44578
6.492,82.5,0.086,25282.02532,15640.12158,14405.78313
6.383,83.5,0.087,25415.6962,15537.99392,14168.6747
6.355,83.8,0.085,25008.60759,15071.12462,14035.66265
6.517,81.5,0.082,24224.81013,14815.80547,13312.77108
6.468,80.3,0.088,23787.34177,15016.41337,12543.61446
6.461,77.5,0.086,23422.78481,14874.16413,11577.83133
6.444,76.2,0.084,23520.0,14618.84498,11086.26506
6.374,75.5,0.087,23659.74684,14728.26748,10941.68675
6.36,77.4,0.084,23562.53165,15001.82371,10698.79518
6.139,79.5,0.086,23927.08861,15180.54711,10762.40964
5.957,79.3,0.086,24698.73418,15672.94833,10901.20482
5.966,82.2,0.087,25403.5443,16154.40729,11126.74699
6.236,83.0,0.087,25853.16456,16395.13678,11462.16867
6.0,82.6,0.087,26211.64557,16730.69909,11681.92771
6.086,82.6,0.084,26904.3038,17190.27356,12063.61446
6.164,82.4,0.088,28241.01266,17281.45897,12294.93976
6.297,80.8,0.09,29000.50633,17365.34954,13758.07229
6.29,79.5,0.084,29535.18987,16964.13374,14550.36145
6.511,80.0,0.086,29960.50633,17314.28571,14960.96386
6.709,80.7,0.086,30598.48101,17686.32219,15290.60241
6.826,81.1,0.084,30537.72152,17865.04559,15741.68675
7.16,80.9,0.085,31430.88608,18124.01216,15996.14458
7.71,80.6,0.089,32433.41772,18277.20365,16082.89157
8.13,78.5,0.085,33296.20253,18492.40122,16366.26506
8.74,76.9,0.085,33843.03797,18955.6231,16649.63855
9.26,75.2,0.089,34207.59494,19356.83891,17077.59036
9.9,71.7,0.091,34529.62025,19608.51064,17355.18072
10.4,71.1,0.089,34809.11392,19655.92705,17465.06024
10.88,70.6,0.089,35392.40506,19955.0152,17690.60241
11.52,68.95,0.084,35684.05063,20400.0,17973.9759
12.24,66.54,0.085,36018.22785,20392.70517,18280.48193
12.93,63.64,0.088,36328.10127,20425.53191,18396.14458
13.51,60.63,0.087,36516.4557,20524.01216,18448.19277
14.04,60.87,0.085,36352.40506,20527.65957,18540.72289
14.75,58.7,0.086,36139.74684,20575.07599,18748.91566
15.35,55.69,0.088,36115.44304,20874.16413,18824.09639
15.82,53.36,0.084,36376.70886,21074.77204,18870.36145
16.14,49.08,0.088,36394.93671,22085.10638,17534.45783
16.51,48.28,0.088,36133.67089,22358.66261,17632.77108
16.74,48.01,0.085,36097.21519,22158.05471,17823.61446
16.97,47.45,0.086,35993.92405,21807.90274,17858.31325
17.2,46.71,0.09,36024.3038,21734.95441,17609.63855
17.33,45.88,0.085,36103.29114,21541.64134,17465.06024
17.36,46.01,0.09,35963.5443,21486.93009,17401.44578
17.53,46.71,0.087,35927.08861,21519.75684,17123.85542
17.78,45.81,0.09,35605.06329,21734.95441,16938.79518
17.81,44.94,0.086,35368.10127,21563.52584,16782.6506
18.11,46.08,0.084,35252.65823,21658.35866,16915.66265
18.2,45.38,0.09,35283.03797,21815.19757,16828.91566
18.28,44.07,0.085,35453.16456,21720.36474,16846.26506
18.39,43.57,0.087,35270.88608,21982.97872,16788.43373
18.37,43.61,0.086,35556.4557,22198.17629,16869.39759
18.55,44.67,0.082,35368.10127,22446.20061,16788.43373
18.52,43.84,0.082,34997.46835,22198.17629,16782.6506
18.63,44.41,0.082,35118.98734,22468.08511,16973.49398
18.69,43.37,0.086,35143.29114,22595.74468,16857.83133
18.72,43.17,0.083,35125.06329,22406.07903,16828.91566
18.62,43.71,0.088,35283.03797,22201.82371,16701.68675
18.77,42.44,0.086,35325.56962,22263.82979,16580.24096
18.66,44.41,0.085,35817.72152,22205.47112,16759.51807
17.7,45.24,0.075,35447.08861,22406.07903,16967.71084
17.25,45.94,0.079,35459.24051,22252.88754,17222.16867
17.09,45.41,0.076,35720.50633,22176.29179,17193.25301
17.01,45.17,0.077,35896.70886,22161.70213,17731.08434
16.82,47.24,0.077,36431.39241,22541.03343,18141.68675
16.77,48.17,0.077,37209.11392,22752.58359,18974.45783
16.81,49.87,0.08,38406.07595,23281.45897,20663.13253
16.77,51.58,0.079,40095.18987,24437.68997,22924.33735
16.71,51.84,0.082,42756.4557,26024.31611,24803.85542
16.59,52.37,0.084,44609.62025,27220.66869,25682.89157
15.8,54.44,0.087,46055.6962,27468.69301,26099.27711
15.16,56.14,0.087,45879.49367,27475.98784,26324.81928
14.7,57.24,0.088,45818.73418,27293.61702,26446.26506
14.28,58.58,0.085,45435.94937,27581.76292,26561.92771
14.02,59.31,0.082,45369.11392,27570.82067,26371.08434
13.63,60.81,0.075,45302.27848,27475.98784,26342.16867
13.41,61.58,0.083,45782.27848,27443.16109,26660.24096
13.17,63.22,0.076,45672.91139,27311.8541,26567.71084
13.17,63.32,0.078,45235.44304,27217.02128,26411.56627
12.46,64.72,0.075,44773.67089,27169.60486,26371.08434
12.16,66.42,0.072,44749.36709,27012.76596,26186.0241
12.52,69.03,0.077,44743.29114,27195.13678,26278.55422
11.98,68.46,0.073,45369.11392,27446.80851,26856.86747
11.56,71.1,0.082,45381.26582,27465.04559,26903.13253
12.6,73.0,0.087,45277.97468,27432.21884,26683.37349
13.09,73.7,0.084,45053.16456,27377.5076,26677.59036
13.32,73.7,0.088,44190.37975,27330.09119,26625.54217
13.13,75.4,0.088,43983.79747,27326.44377,26567.71084
12.76,76.4,0.089,43339.74684,27355.6231,26197.59036
12.35,76.8,0.09,42568.10127,27213.37386,25717.59036
12.0,77.0,0.087,42240.0,26662.61398,25156.62651
11.68,77.1,0.088,41681.01266,26348.93617,25017.83133
11.38,78.5,0.088,40909.36709,26122.79635,24907.95181
11.21,79.9,0.087,40101.26582,25820.06079,24624.57831
11.04,80.0,0.088,39700.25316,25396.96049,24422.16867
10.76,80.5,0.086,39451.13924,24959.27052,24150.36145
10.62,80.9,0.087,38242.02532,24269.90881,23583.61446
10.66,81.1,0.087,37433.92405,24018.23708,23120.96386
10.46,80.8,0.087,36808.10127,23456.53495,22577.3494
10.38,81.5,0.09,35914.93671,22872.94833,22085.78313
10.58,82.1,0.083,35058.22785,22205.47112,21652.04819
10.53,81.8,0.086,34116.4557,21592.70517,21073.73494
10.52,81.9,0.089,33138.22785,20750.15198,20645.78313
10.06,83.3,0.086,32160.0,20162.91793,19656.86747
9.81,84.1,0.084,31218.22785,19597.56839,18725.78313
9.42,83.8,0.08,30325.06329,19116.10942,18268.91566
9.33,83.9,0.086,29419.74684,18678.41945,17916.14458
9.48,84.0,0.087,28666.32911,18277.20365,17580.72289
9.45,83.3,0.087,28064.81013,17813.98176,17233.73494
9.63,83.3,0.093,27378.22785,17372.64438,16944.57831
9.44,83.8,0.091,26588.35443,16934.95441,16632.28916
9.11,85.0,0.084,26011.13924,16391.48936,16186.98795
8.87,85.6,0.084,25646.58228,16037.68997,15868.91566
8.87,85.6,0.087,25391.39241,15680.24316,15626.0241
9.07,85.0,0.088,24826.32911,15530.69909,15458.31325
8.87,84.2,0.088,24449.62025,15359.27052,15336.86747
8.65,84.5,0.088,24164.05063,15136.77812,15267.46988
8.64,84.7,0.088,23586.83544,14812.15805,15342.6506
8.56,85.5,0.087,23410.63291,14476.59574,15331.08434
8.43,86.5,0.088,23131.13924,14534.95441,15209.63855
8.29,86.6,0.088,22882.02532,14363.52584,14949.39759
8.08,86.6,0.086,22815.18987,14378.1155,14868.43373
8.02,86.4,0.089,22693.67089,14294.22492,14706.50602
8.26,86.3,0.089,22614.68354,14374.46809,14463.61446
8.24,86.4,0.089,22152.91139,14272.34043,14492.53012
8.17,86.7,0.09,21958.48101,14235.86626,14382.6506
8.18,86.6,0.093,21849.11392,14385.41033,14255.42169
8.08,86.2,0.085,21861.26582,14283.28267,14162.89157
8.07,86.1,0.089,22037.46835,14235.86626,14122.40964
8.0,85.7,0.09,21970.63291,14192.09726,14255.42169
7.91,85.1,0.086,21715.44304,14155.6231,14105.06024
7.9,85.9,0.088,21612.1519,14009.72644,13954.6988
7.91,85.9,0.089,21770.12658,14173.86018,14041.44578
7.63,86.5,0.091,22025.31646,14053.49544,14191.80723
7.47,88.3,0.09,22110.37975,14243.16109,14162.89157
7.69,88.1,0.088,22383.79747,14086.32219,13989.39759
7.27,87.6,0.085,22517.46835,14159.27052,14081.92771
7.23,87.4,0.083,22784.81013,14279.63526,14330.60241
7.33,85.8,0.084,22772.65823,14407.29483,14452.04819
7.51,85.6,0.086,22954.93671,14549.54407,14666.0241
7.67,85.4,0.09,23890.63291,15217.02128,14914.6988
7.62,85.4,0.084,24601.51899,15443.16109,14960.96386
7.35,85.9,0.091,24176.20253,15373.86018,14920.48193
7.24,87.4,0.086,24243.03797,15527.05167,14880.0
7.1,87.8,0.088,24206.58228,15468.69301,14689.15663
6.854,87.9,0.088,23763.03797,15100.30395,14480.96386
7.0,87.6,0.087,23228.35443,14677.20365,14249.63855
7.23,87.4,0.088,22705.82278,14655.31915,13694.45783
7.37,87.7,0.087,22450.63291,14717.32523,13058.31325
7.03,86.8,0.088,22365.56962,14804.86322,12213.9759
6.874,86.3,0.089,22705.82278,14589.66565,11739.75904
6.94,86.8,0.087,23137.21519,14852.27964,11687.71084
6.958,87.0,0.089,23125.06329,14972.64438,11548.91566
7.1,87.7,0.086,23009.62025,15202.43161,11757.10843
7.14,87.5,0.084,23817.72152,15800.6079,11762.89157
6.892,86.2,0.081,24571.13924,16289.3617,11531.56627
6.927,85.3,0.084,25251.64557,16727.05167,11612.53012
7.06,84.6,0.082,26017.21519,16883.89058,12011.56627
7.32,83.7,0.088,27031.89873,17394.52888,12254.45783
6.957,85.4,0.086,27669.87342,17865.04559,12641.92771
6.845,85.3,0.093,28368.60759,18496.04863,13283.85542
7.01,85.6,0.093,29346.83544,19043.16109,13526.74699
7.41,84.5,0.083,30161.01266,19437.08207,13804.33735
7.35,85.3,0.087,30701.77215,19674.16413,14452.04819
7.29,86.5,0.086,31090.63291,20254.10334,14596.62651
7.84,86.3,0.09,31898.73418,20491.18541,14787.46988
8.37,85.2,0.088,32506.32911,20673.55623,15036.14458
8.72,83.7,0.086,32949.87342,21027.35562,15255.90361
9.2,83.3,0.092,33472.40506,21351.97568,15406.26506
9.66,81.5,0.09,33855.18987,21468.69301,15429.39759
10.22,79.8,0.089,34553.92405,21837.08207,15712.77108
10.92,76.8,0.092,35100.75949,21953.79939,15909.39759
11.56,73.0,0.09,35465.31646,21840.72948,16152.28916
12.22,71.8,0.09,35489.62025,22004.86322,16065.54217
12.99,71.0,0.094,35763.03797,22395.13678,16262.16867
13.46,70.2,0.091,35921.01266,22387.84195,16412.53012
14.25,69.08,0.09,36151.89873,22438.90578,16586.0241
14.76,65.58,0.083,35829.87342,22351.36778,16643.85542
14.94,65.21,0.085,35471.39241,22322.18845,16782.6506
15.37,65.01,0.084,34863.79747,22034.04255,17042.89157
15.74,62.14,0.082,34717.97468,21552.58359,17291.56627
16.04,61.14,0.085,34456.70886,21410.33435,17135.42169
16.49,58.3,0.084,34529.62025,21249.84802,17152.77108
16.75,55.63,0.086,34128.60759,21155.0152,17384.09639
16.91,51.69,0.088,34165.06329,21530.69909,17921.92771
17.08,47.05,0.085,35258.73418,22325.83587,17887.22892
17.36,46.21,0.086,36364.55696,22624.92401,17823.61446
17.47,45.18,0.084,36741.26582,22807.29483,17586.50602
17.59,45.38,0.086,36686.58228,22814.58967,17129.63855
17.66,44.61,0.089,36358.48101,22519.14894,16863.61446
17.71,44.57,0.088,35805.56962,22289.3617,16719.03614
17.83,44.97,0.09,35386.32911,22220.06079,16707.46988
17.95,43.87,0.088,35027.8481,22106.99088,16626.50602
18.0,43.24,0.087,35088.60759,21818.84498,16516.62651
17.91,42.47,0.087,35137.21519,21676.59574,16406.74699
17.97,42.17,0.087,35131.13924,21724.01216,16516.62651
17.98,43.04,0.086,35021.77215,22019.45289,16522.40964
18.11,42.47,0.089,35380.25316,22103.34347,16557.10843
18.11,42.8,0.09,35240.50633,22096.04863,16372.04819
18.14,43.51,0.084,35228.35443,21891.79331,16412.53012
18.18,42.04,0.088,34742.27848,21713.06991,16400.96386
18.26,40.73,0.088,34839.49367,21198.78419,16267.95181
18.28,41.27,0.087,35112.91139,21403.03951,16302.6506
18.21,42.5,0.083,35732.65823,21665.6535,16331.56627
18.11,43.24,0.084,35787.34177,21771.42857,16418.31325
18.06,43.77,0.091,35787.34177,21789.66565,16429.87952
18.01,44.07,0.085,35866.32911,21807.90274,16528.19277
17.89,44.07,0.084,35981.77215,21727.65957,16626.50602
17.76,45.34,0.085,36552.91139,21840.72948,17118.07229
17.53,46.31,0.086,37263.79747,21924.62006,18049.15663
17.35,46.04,0.082,38715.94937,22559.27052,19298.31325
17.18,47.91,0.088,39742.78481,23795.74468,21617.3494
16.94,47.98,0.086,41972.65823,25342.24924,23520.0
16.68,47.58,0.087,43807.59494,26378.1155,24375.90361
16.37,54.39,0.085,44852.65823,27103.95137,25150.84337
16.01,57.09,0.085,45180.75949,27465.04559,25561.44578
15.71,58.79,0.083,45168.60759,27257.14286,25445.78313
15.44,59.96,0.083,45004.55696,27282.67477,25555.66265
15.18,60.55,0.088,44828.35443,27195.13678,25630.84337
14.96,61.82,0.084,43436.96203,26910.6383,25665.54217
14.75,62.99,0.085,43704.3038,26928.87538,25613.49398
14.57,65.66,0.083,44172.1519,26906.99088,25434.21687
14.44,66.22,0.082,43923.03797,26735.56231,25434.21687
14.42,68.86,0.084,43509.87342,26604.25532,25596.14458
13.91,72.3,0.083,43266.83544,26560.48632,25515.18072
13.78,71.4,0.086,43157.46835,26483.89058,25503.61446
13.98,69.4,0.086,43418.73418,26542.24924,26081.92771
13.8,70.4,0.088,43941.26582,26626.13982,26238.07229
13.69,70.6,0.088,43959.49367,26731.91489,26232.28916
13.66,72.3,0.088,43601.01266,26502.12766,26122.40964
13.46,74.7,0.088,43509.87342,26429.17933,25931.56627
12.95,75.1,0.086,43054.17722,26454.71125,25549.87952
12.26,77.0,0.088,42634.93671,26232.21884,25520.96386
12.15,77.7,0.086,42586.32911,26290.57751,25474.6988
12.06,78.0,0.084,41881.51899,26195.74468,25237.59036
12.14,77.5,0.087,41535.18987,25980.54711,24994.6988
12.48,76.8,0.084,41030.88608,25743.46505,24913.73494
12.88,72.8,0.09,40332.1519,25254.71125,24543.61446
12.93,70.9,0.09,39809.62025,24922.79635,24451.08434
12.71,71.6,0.086,39141.26582,24776.8997,24080.96386
12.85,71.1,0.087,38369.62025,24255.31915,23641.44578
12.6,70.3,0.091,37640.50633,23525.83587,23369.63855
12.2,70.7,0.083,36686.58228,22945.89666,22912.77108
11.68,71.8,0.087,35987.8481,22482.67477,22421.20482
11.25,75.1,0.086,35125.06329,22165.34954,21588.43373
10.89,77.5,0.09,34207.59494,21508.81459,21021.68675
10.78,78.2,0.088,33284.05063,21063.82979,20645.78313
10.49,79.7,0.09,32287.59494,20454.71125,20212.04819
10.35,80.9,0.09,31266.83544,19896.65653,19546.98795
10.43,80.9,0.088,30300.75949,19404.25532,19061.20482
11.01,78.5,0.086,29705.31646,19174.46809,18760.48193
11.05,76.3,0.088,29036.96203,18561.70213,18205.3012
11.29,72.7,0.09,28326.07595,18160.48632,17598.07229
11.27,67.46,0.089,27633.41772,17668.08511,17308.91566
10.75,69.04,0.087,27031.89873,17285.10638,16892.53012
10.61,69.9,0.09,26126.58228,16814.58967,16493.49398
10.39,73.0,0.087,25877.46835,16519.14894,16447.22892
10.31,72.2,0.093,25166.58228,15818.84498,16106.0241
9.96,75.1,0.087,24923.5443,15581.76292,15805.3012
9.5,76.9,0.087,24340.25316,15235.25836,15649.15663
9.11,79.2,0.093,23878.48101,14936.17021,15579.75904
9.28,79.3,0.091,23586.83544,14677.20365,15354.21687
9.66,74.4,0.091,23556.4557,14604.25532,15284.81928
9.57,73.6,0.089,23550.37975,14235.86626,14984.09639
9.44,73.3,0.086,23422.78481,14279.63526,14903.13253
9.58,69.55,0.087,23234.43038,13955.0152,14793.25301
9.97,66.47,0.088,22967.08861,14013.37386,14706.50602
10.38,67.21,0.09,22918.48101,13878.41945,14579.27711
10.01,64.74,0.09,22821.26582,13776.29179,14550.36145
10.33,61.7,0.086,22529.62025,13666.8693,14411.56627
10.69,59.09,0.085,22517.46835,13670.51672,14428.91566
10.72,61.23,0.086,22383.79747,13809.11854,14145.54217
10.88,60.83,0.084,22323.03797,13783.58663,13972.04819
10.5,58.7,0.084,22146.83544,13699.69605,13856.38554
10.37,59.06,0.087,22146.83544,13801.82371,13920.0
10.11,57.96,0.085,22335.18987,13477.20365,13873.73494
10.35,55.92,0.085,22426.32911,13342.24924,13775.42169
10.67,64.37,0.086,22632.91139,13378.7234,13798.55422
10.7,64.14,0.082,22402.02532,13582.97872,13850.60241
10.76,61.53,0.083,22323.03797,13670.51672,13989.39759
